x,y,SVI_ID,none,hide,bone,brick,cardboard,carpet,ceilingtile,ceramic,chalkboard,clutter,concrete,cork,engineeredstone,fabric,fiberglass,fire,foliage,food,fur,gemstone,glass,hair,icannottell,ice,leather,liquid,metal,mirror,notonlist,paint,paper,pearl,photograph,clearplastic,plastic,rubber,sand,skin,sky,snow,soap,soil,sponge,stone,polishedstone,styrofoam,tile,wallpaper,water,wax,whiteboard,wicker,wood,treewood,badpolygon,multiplematerials,asphalt
-73.9614745,40.7986542,236,0,0,0,0.142321777,0,0,0,0,0,0,0.35692749,0,0,0,0,0,0.049182129,0,0,0,0.01963501,0,0,0,0,0,0,0,0,0.257977295,0,0,0,0,0,0,0,0,0.093017578,0,0,0,0,0.014050293,0,0,0,0,0,0,0,0,0,0,0,0,0.066888428
-73.96103627,40.79925011,237,0,0,0,0.03338623,0,0,0,0,0,0,0.528637695,0,0,0,0,0,0.191491699,0,0,0,0,0,0,0,0,0,8.54E-05,0,0,0.123187256,0,0,0,0,0,0,0,0,0.082116699,0,0,0,0,0.00960083,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0.031451416
-73.9606025,40.79984791,238,0,0,0,0.139019775,0,0,0,0,0,0,0.094293213,0,0,0.00090332,0,0,0.041217041,0,0,0,0.036846924,0.000408936,0,0,0,0,0.005926514,0,0,0.175848389,0,0,0,0,0.002392578,0,0,0.001452637,0.079656982,0,0,0,0,0.015020752,0,0,0,0,0,0,0,0,0,0,0,0,0.407012939
-73.96016497,40.8004441,239,0,0,0,0,0,0,0,0,0,0,0.45612793,0,0,0.000219727,0,0,0.133428955,0,0,0,0.001800537,0.000262451,0,0,0,0,0.002441406,0,0,0.279840088,0,0,0,0,0,0,0,0.001275635,0.08458252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040020752
-73.95973246,40.80104241,240,0,0,0,0.007073975,0,0,0,0,0,0,0.193713379,0,0,0,0,0,0.205230713,0,0,0,0.017822266,0,0,0,0,0,0.000158691,0,0,0.119915771,0,0,0,0,0.002960205,0.007116699,0,0,0.12300415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32300415
-73.9568268,40.8050312,241,0,0,0,0.000817871,0,0,0,0,0,0,0.004089355,0,0,0.001843262,0,0,0.138598633,0,0,0,0.006915283,0,0,0,0,0,0.008129883,0,0,0.27567749,0,0,0,0,0,0.001098633,0,0,0.12522583,0,0,0,0,0.007818604,0,0,0,0,0,0,0,0,0,0,0,0,0.429785156
-73.95639474,40.80562965,242,0,0,0,0,0,0,0,0,0,0,0.067559814,0,0,0.001593018,0,0,0.09119873,0,0,0,0.023999023,0,0,0,0,0,0,0,0,0.160070801,0,0,0,0,0.00045166,0.001055908,0,0,0.087298584,0,0,0,0,0.001971436,0,0,0,0,0,0,0,0,0,0,0,0,0.564801025
-73.95595457,40.80622467,243,0,0,0,0,0,0,0,0,0,0,0.079431152,0,0,0,0,0,0.21149292,0,0,0,0.000274658,0,0,0,0,0,0,0,0,0.165563965,0,0,0,0,0,0,0,0,0.072491455,0,0,0,0,0.010461426,0,0,0,0,0,0,0,0,0,0,0,0,0.460284424
-73.95551751,40.80682102,244,0,0,0,0,0,0,0,0,0,0,0.005932617,0,0,0,0,0,0.244104004,0,0,0,0.030279541,0,0,0,0,0,0.006616211,0,0,0.083398438,0,0,0,0,0,0.012158203,0,0,0.209069824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01237793,0,0,0.396063232
-73.95508173,40.80741789,245,0,0,0,0,0,0,0,0,0,0,0.015576172,0,0,0,0,0,0.266705322,0,0,0,0.027667236,0,0,0,0,0,1.22E-05,0,0,0.136657715,0,0,0,0,0,0.027099609,0,0,0.146820068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006298828,0,0,0.373162842
-73.95464808,40.80801565,246,0,0,0,0.036590576,0,0,0,0,0,0,0.058331299,0,0,0,0,0,0.179888916,0,0,0,0.137805176,0,0,0,0,0,0.000482178,0,0,0.124816895,0,0,0,0,0,0.020245361,0,0,0.176245117,0,0,0,0,0.004425049,0,0,0,0,0,0,0,0,0,0,0,0,0.261169434
-73.95421174,40.80861228,247,0,0,0,0.000524902,0,0,0,0,0,0,0.068426514,0,0,0,0,0,0.175299072,0,0,0,0.00526123,0,0,0,0,0,0.007165527,0,0,0.09197998,0,0,0,0,0,0.004327393,0,0,0.13873291,0,0,0.000219727,0,0.008605957,0,0,0,0,0,0,0,0,0,0.002404785,0,0,0.497052002
-73.9679955,40.8013981,248,0,0,0,0.018823242,0,0,0,0,0,0,0.040795898,0,0,0,0,0,0.074914551,0,0,0,0.108465576,0,0,0,0,0,0.017041016,0,0,0.103417969,0,0,0,0,0,0.002130127,0,0,0.16116333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473248291
-73.9568268,40.8050312,249,0,0,0,0.056231689,0,0,0,0,0,0,0.124401855,0,0,0,0,0,0.14944458,0,0,0,0.008886719,0,0,0,0,0,0.008990479,0,0,0.120385742,0,0,0,0,0.000372314,0,0,0,0.146948242,0,0,0,0,0.04541626,0,0,0,0,0,0,0,0,0,0,0,0,0.338922119
-73.9576098,40.80536578,250,0,0,0,0.010150146,0,0,0,0,0,0,0.022613525,0,0,0,0,0,0.246148682,0,0,0,0.0078125,0,0,0,0,0,0.017004395,0,0,0.128466797,0.000756836,0,0,0,0.005358887,0.00255127,0,4.27E-05,0.106677246,0,0,0,0,0.01930542,0,0,0,0,0.000170898,0,0,0,0,0.000164795,0,0,0.432775879
-73.9656909,40.8004295,251,0,0,0,0,0,0,0,0,0,0,0.087005615,0,0,0,0,0,0.103796387,0,0,0,0.006359863,0,0,0,0,0,0,0,0,0.221514893,0,0,0,0,0,0,0,0,0.119720459,0,0,0,0,0.002026367,0,0,0,0,0,0,0,0,0,0,0,0,0.459576416
-73.959211,40.8093443,252,0,0,0,0.002844238,0,0,0,0,0,0,0.214971924,0,0,0,0,0,0.089154053,0,0,0,0.012915039,0,0,0,0,0,0,0,0,0.309814453,0,0,0,0,0.000598145,0,0,0,0.088421631,0,0,0,0,0,0,0,0,0,6.10E-06,0,0,0,0,0.000250244,0,0,0.28102417
-73.9587726,40.80994005,253,0,0,0,0.202203369,0,0,0,0,0,0,0.067376709,0,0,0,0,0,0.069458008,0,0,0,0.028253174,0,0,0,0,0,0.000494385,0,0,0.09786377,0,0,0,0,0,0,0,0,0.101727295,0,0,0,0,0.046325684,0,0,0,0,0,0,0,0,0,0,0,0,0.386297607
-73.9679955,40.8013981,254,0,0,0,0.055682373,0,0,0,0,0,0,0.266064453,0,0,0,0,0,0.090289307,0,0,0,0.018914795,0,0,0,0,0,0.072680664,0,0,0.10579834,6.10E-06,0,0,0,0,0.001519775,0,0,0.133905029,0,0,0,0,0.001422119,0,0,0,0,0,0,0,0,0,0,0,0,0.253717041
-73.968072,40.80071794,255,0,0,0,0.05168457,0,0,0,0,0,0,0.47923584,0,0,0,0,0,0.181610107,0,0,0,0,0,0,0,0,0,0,0,0,0.190563965,0,0,0,0,0,0,0,0,0.085656738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011248779
-73.96822611,40.80004672,256,0,0,0,0.003033447,0,0,0,0,0,0,0.027728271,0,0,0,0,0,0.268762207,0,0,0,0,0,0,0,0,0,0.000231934,0,0,0.157879639,0,0,0,0,0,0,0,0,0.111956787,0,0,0.000506592,0,0.005224609,0,0,0,0,0,0,0,0,0,0,0,0,0.424676514
-73.968524,40.79940365,257,0,0,0,0.03838501,0,0,0,0,0,0,0.043103027,0,0,0,0,0,0.21519165,0,0,0,0.072705078,0,0,0,0,0,0,0,0,0.21340332,0,0,0,0,0,0.010845947,0,0,0.114599609,0,0,0,0,0.000775146,0,0,0,0,0,0,0,0,0,0.00513916,0,0,0.285852051
-73.96890898,40.79878802,258,0,0,0,0.032519531,0,0,0,0,0,0,0.05513916,0,0,0,0,0,0.207427979,0,0,0,0.017523193,0,0,0,0,0,0.005462646,0,0,0.131903076,0,0,0,0,0,0.003283691,0,0,0.09498291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451757813
-73.96934262,40.79819021,259,0,0,0,0,0,0,0,0,0,0,0.010467529,0,0,0,0,0,0.44954834,0,0,0,0.005212402,0,0,0,0,0,0.007086182,0,0,0.029077148,0,0,0,0,0,0.004449463,0,0,0.020269775,0,0,0.000109863,0,0,0,0,0,0,0,0,0,0,0,0.092736816,0,0,0.38104248
-73.96977908,40.79759356,260,0,0,0,0,0,0,0,0,0,0,0.019177246,0,0,0,0,0,0.358892822,0,0,0,0.001702881,0,0,0,0,0,0.000366211,0,0,0.081854248,0,0,0,0,0,0.000976563,0,0,0.082336426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018243408,0,0,0.436450195
-73.961977,40.8105047,261,0,0,0,0.051550293,0,0,0,0,0,0,0.419598389,0,0,0,0,0,0.219354248,0,0,0,0.014440918,0,0,0,0,0,0.006713867,0,0,0.140771484,0,0,0,0,0,0.001312256,0,0,0.129321289,0,0,0.003833008,0,0.007818604,0,0,0,0,0,0,0,0,0,0.000836182,0,0,0.004449463
-73.96153948,40.81110081,262,0,0,0,0.000524902,0,0,0,0,0,0,0.600109863,0,0,0.000646973,0,0,0.131915283,0,0,0,0,0,0,0,0,0,0.000183105,0,0,0.030566406,0,0,0,0,0.000537109,0,0,0,0.147583008,0,0,0,0,0.08793335,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.96108132,40.81168763,263,0,0,0,0.152062988,0,0,0,0,0,0,0.543170166,0,0,0,0,0,0.116668701,0,0,0,2.44E-05,0,0,0,0,0,0,0,0,0.053686523,0,0,0,0,0,0,0,0,0.134387207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.96064075,40.8122824,264,0,0,0,0.012225342,0,0,0,0,0,0,0.216821289,0,0,0,0,0,0.066497803,0,0,0,0.226849365,0,0,0,0,0,0.000195313,0,0,0.023242188,0,0,0,0,0,0.005236816,0,0,0.225683594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223248291
-73.96020402,40.81287883,265,0,0,0,0.084844971,0,0,0,0,0,0,0.12454834,0,0,0,0,0,0.199700928,0,0,0,0.022705078,0,0,0,0,0,0.000915527,0,0,0.076568604,0,0,0,0,0,0.018280029,0,0,0.208996582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402588,0,0,0.257037354
-73.95976833,40.81347569,266,0,0,0,0.290142822,0,0,0,0,0,0,0.030718994,0,0,0,0,0,0.107757568,0,0,0,0.047106934,0,0,0,0,0,0.00425415,0,0,0.063391113,0,0,0,0,0.011065674,0.029931641,0,0,0.155651855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003204346,0,0,0.256774902
-73.9593362,40.81407404,267,0,0,0,0.215704346,0,0,0,0,0,0,0.150848389,0,0,0.015344238,0,0,0.107427979,0,0,0,0.003369141,0,0,0,0,0,0.106628418,0,0,0.030053711,0,0,0.003045654,0,0.002783203,0.016583252,0,0,0.11428833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051239014,0,0,0.182684326
-73.95890452,40.81467256,268,0,0,0,0.044171143,0,0,0,0,0,0,0.110717773,0,0,0,0,0,0.124859619,0,0,0,0.245922852,0,0,0,0,0,0.134820557,0,0,0.05425415,0.0043396,0,0,0,0.001434326,0.018731689,0,0,0.047723389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144104,0,0,0.198614502
-73.95846048,40.81526569,269,0,0,0,0,0,0,0,0,0,0,0.185906982,0,0,0.081793213,0,0,0.000872803,0,0,0,0.066241455,0,0,0,0,0,0.276660156,0,0,0.326263428,0.00335083,0,0,0,0.010754395,0.00567627,0,0,0.008044434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034436035
-73.9621791,40.8105898,270,0,0,0,0.008856201,0,0,0,0,0,0,0.14597168,0,0,0,0,0,0.139031982,0,0,0,0.087109375,0,0,0,0.001257324,0,0.037487793,0,0,0.005889893,0,0,0,0,0,0,0,0.000219727,0.064575195,0,0,0.000323486,0,0.009277344,0,0,0,0,0,0,0,0,0,0,0,0,0.5
-73.96261162,40.80999158,271,0,0,0,0,0,0,0,0,0,0,0.264135742,0,0,0.006225586,0,0,0.344299316,0,0,0,0.004388428,0,0,0,0,0,0.079858398,0,0,0.081030273,1.22E-05,0,0,0,0,0.000134277,0,0,0.075549316,0,0,0.016900635,0,0.003656006,0,0,0,0,0,0,0,0,0,0.005371094,0,0,0.118438721
-73.96304325,40.80939299,272,0,0,0,0,0,0,0,0,0,0,0.455541992,0,0,0,0,0,0.478961182,0,0,0,0,0,0,0,0,0,0.015948486,0,0,0.011639404,0,0,0,0,0,0,0,0,0.009698486,0,0,0,0,0.00043335,0,0,0,0,0,0,0,0,0,0.014910889,0,0,0.012866211
-73.9677649,40.8013033,273,0,0,0,0.019854736,0,0,0,0,0,0,0.023492432,0,0,0,0,0,0.204815674,0,0,0,0.009423828,7.32E-05,0,0,0,0,0.023260498,0,0,0.134277344,0,0,0,0,0.001922607,0,0,0.000317383,0.119018555,0,0,0,0,0.005267334,0,0,0,0,0,0,0,0,0,0,0,0,0.458276367
-73.96771376,40.80198482,274,0,0,0,0.110101318,0,0,0,0,0,0,0.013537598,0,0,0,0,0,0.153118896,0,0,0,0.165649414,0,0,0,0,0,0,0,0,0.032714844,0,0,0,0,0,0.00378418,0,0,0.128027344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003106689,0,0,0.389959717
-73.96757632,40.80265804,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243621826,0,0,0,0.042108154,0,0,0,0,0,0,0,0,0.10826416,0,0,0,0,0,0.009979248,0,0,0.060412598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011242676,0,0,0.524371338
-73.96721949,40.80328015,276,0,0,0,0.009637451,0,0,0,0,0,0,0.034564209,0,0,0.000189209,0,0,0.393560791,0,0,0,0.004754639,0,0,0,0,0,0,0,0,0.115106201,0,0,0,0,0.00546875,0.00567627,0,0,0.079553223,0,0,0.005352783,0,0.032000732,0,0,0,0,0,0,0,0,0,0.004492188,0,0,0.309643555
-73.96678288,40.8038766,277,0,0,0,0.003588867,0.007800293,0,0,0,0,0,0.147393799,0,0,0,0,0,0.266320801,0,0,0,0.002410889,0,0,0,0,0,0.006365967,0,0,0.145996094,0,0,0,0,0.023535156,0.001422119,0,0,0.091595459,0,0,0.017205811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286364746
-73.963849,40.8029617,278,0,0,0,0.081134033,0,0,0.032519531,0,0,0,0.471960449,0,0,0.000872803,0,0,0.116705322,0,0,0,0.019140625,0,0,0,0,0,0.003308105,0,0,0.099853516,0,0,0,0,0.001580811,0,0,0,0.159020996,0,0,0,0,0.013867188,0,0,0,0,0,0,0,0,0,0,0,0,3.66E-05
-73.96306114,40.80263384,279,0,0,0,0.005859375,0,0,0,0,0,0,0.120690918,0,0,0,0,0,0.310675049,0,0,0,0,0,0,0,0,0,0.006524658,0,0,0.080401611,0,0,0,0,0,0.006713867,0,0,0.055377197,0,0,0.007781982,0,0.006359863,0,0,0,0,0,0,0,0,0,0.030883789,0,0,0.368731689
-73.96227456,40.80230415,280,0,0,0,0.058630371,0,0,0,0,0,0,0.027410889,0,0,0,0,0,0.266784668,0,0,0,0.056414795,0,0,0,0,0,0.017828369,0,0,0.042388916,0,0,0,0,0,0.004882813,0,0,0.08012085,0,0,0.042980957,0,0.002600098,0,0,0,0,0,0,0,0,0,0.008612061,0,0,0.391345215
-73.96148911,40.80197288,281,0,0,0,0.090368652,0,0,0,0,0,0,0.005114746,0,0,0.000427246,0,0,0.218066406,0,0,0,0.001715088,0,0,0,0,0,0.038867188,0,0,0.03684082,0,0,0,0,6.71E-05,0.00269165,0,6.10E-06,0.173706055,0,0,0,0,3.05E-05,0,0,0,0,0.000189209,0,0,0,0,0.00020752,0,0,0.43170166
-73.963849,40.8029617,282,0,0,0,0.00012207,0,0,0,0,0,0,0.064941406,0,0,0,0,0,0.112762451,0,0,0,0.259283447,0,0,0,0,0,0,0,0,0.383026123,0,0,0,0,0,0,0,0,0.058953857,0,0,0,0,0.004034424,0,0,0,0,0,0,0,0,0,0,0,0,0.116876221
-73.96463082,40.80329783,283,0,0,0,0.006530762,0,0,0,0,0,0,0.139031982,0,0,1.83E-05,0,0,0.32286377,0,0,0,0.00291748,0,0,0,0,0,0.029071045,0,0,0.12154541,0,0,0,0,0.010760498,0.002923584,0,0,0.058087158,0,0,0.001593018,0,0.006414795,0,0,0,0,0,0,0,0,0,0.001501465,0,0,0.296740723
-73.9654159,40.80362959,284,0,0,0,0.000805664,0,0,0,0,0,0,0.064135742,0,0,0,0,0,0.266900635,0,0,0,0.030114746,0,0,0,0,0,0.010882568,0,0,0.21809082,0,0,0,0,0.004498291,0.003924561,0,0,0.072302246,0,0,0.000109863,0,0,0,0,0,0,0,0,0,0,0,7.32E-05,0,0,0.328161621
-73.96620139,40.80396079,285,0,0,0,0,0,0,0,0,0,0,0.053356934,0,0,0,0,0,0.183813477,0,0,0,0.002618408,0,0,0,0,0,0.001477051,0,0,0.151916504,0,0,0,0,0,0,0,0,0.119573975,0,0,0.030462646,0,0.003112793,0,0,0,0,0,0,0,0,0,0.00065918,0,0,0.453009033
-73.9596504,40.8011565,286,0,0,0,0.010040283,0,0,0,0,0,0,0.032183838,0,0,0.014898682,0,0,0.19317627,0,0,0,0.045007324,0.001525879,0,0,0.000836182,0,0.006884766,0,0,0.152990723,0,0,0,0,0.003912354,0.00100708,0,0.003631592,0.134246826,0,0,0,0,0.012731934,0,0,0,0,0,0,0,0,0,0,0,0,0.38692627
-73.959214,40.80175316,287,0,0,0,0.005688477,0,0,0,0,0,0,0.239703369,0,0,0,0,0,0.408856201,0,0,0,0.006671143,0,0,0,0,0,0.00357666,0,0,0.09262085,0,0,0,0,5.49E-05,0,0,0,0.006744385,0,0,0,0,0.00012207,0,0,0,0,0,0,0,0,0,0.013970947,0,0,0.221990967
-73.95877896,40.8023504,288,0,0,0,0.006201172,0,0,0,0,0,0,0.021862793,0,0,0.004522705,0,0,0.303442383,0,0,0,0.011029053,0,0,0,0,0,0.004418945,0,0,0.128198242,0,0,0,0,0.007824707,0.003631592,0,0,0.092657471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000604248,0,0,0.415606689
-73.95834451,40.80294788,289,0,0,0,0,0,0,0,0,0,0,0.007250977,0,0,0,0,0,0.391748047,0,0,0,0.012036133,0,0,0,0,0,0.001580811,0,0,0.108728027,0,0,0,0,0,0.006658936,0,0,0.063342285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396729,0,0,0.408258057
-73.9621791,40.8105898,290,0,0,0,0,0,0,0,0,0,0,0.630194092,0,0,3.05E-05,0,0,0.134735107,0,0,0,0.007965088,0,0,0,0,0,0.011444092,0,0,0.156231689,0,0,0,0,0,0,0,4.27E-05,0.059173584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183105
-73.96296842,40.81091567,291,0,0,0,0.043969727,0,0,0,0,0,0,0.297998047,0,0,0,0,0,0.024682617,0,0,0,0.046899414,0,0,0,0,0,0.001000977,0,0,0.306573486,0,0,0,0,0,0,0,0,0.089263916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189611816
-73.96375143,40.81125018,292,0,0,0,0,0,0,0,0,0,0,0.434887695,0,0,0,0,0,0.283972168,0,0,0,0,0,0,0,0,0,0.024530029,0,0,0.002490234,0,0,0,0,0,0.000262451,0,0,0.209759521,0,0,0.001373291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042724609
-73.959211,40.8093443,293,0,0,0,0.197595215,0,0,0,0,0,0,0.119769287,0,0,1.22E-05,0,0,0.129766846,0,0,0,0,0,0,0,0,0,0,0,0,0.097412109,0,0,0,0,0,0,0,0.000396729,0.066589355,0,0,0,0,0.005688477,0,0,0,0,0,0,0,0,0,0,0,0,0.382769775
-73.95999871,40.8096724,294,0,0,0,0.014440918,0,0,0,0,0,0,0.280767822,0,0,0,0,0,0.271166992,0,0,0,0.017791748,0,0,0,0,0,0.055059814,0,0,0.132489014,0,0,0,0,0,0.005029297,0,0,0.078808594,0,0,0.014807129,0,0.013598633,0,0,0,0,0,0,0,0,0,0.000335693,0,0,0.115704346
-73.96078554,40.81000172,295,0,0,0,0.063122559,0,0,0,0,0,0,0.456433105,0,0,1.83E-05,0,0,0.131866455,0,0,0,0.003540039,0,0,0,0,0,0.056329346,0,0,0.080639648,0.000146484,0,0,0,0.001293945,0.000598145,0,0,0.08538208,0,0,0,0,0.000524902,0,0,0,0,0,0,0,0,0,0.000634766,0,0,0.119470215
-73.9586898,40.802473,296,0,0,0,0.142230225,0,0,0,0,0,0,0.175585938,0,0,0.001696777,0,0,0.093200684,0,0,0,0.075219727,0.001068115,0,0,0,0,0.000872803,0,0,0.231195068,0,0,0,0,0,0.000390625,0,0.000354004,0.092706299,0,0,0,0,0.002685547,0,0,0,0,0,0,0,0,0,0,0,0,0.182794189
-73.95790545,40.80214024,297,0,0,0,0,0,0,0,0,0,0,0.023876953,0,0,0,0,0,0.418457031,0,0,0,0.007550049,0,0,0,0,0,0.139562988,0,0,0.04397583,0,0,0,0,0,0.043493652,0,9.16E-05,0.043041992,0,0,0.000170898,0,0.0065979,0,0,0,0,0,0,0,0,0,0.003869629,0,0,0.269311523
-73.95712084,40.80180783,298,0,0,0,0.150799561,0,0,0,0,0,0,0.165484619,0,0,0.001434326,0,0,0.152600098,0,0,0,0.057012939,0,0,0,0,0,0.03326416,0,0,0.131109619,0,0,0,0,0.012127686,0.001550293,0,0,0.108746338,0,0,0,0,0.001043701,0,0,0,0,0,0,0,0,0,0.018835449,0,0,0.165991211
-73.9563347,40.8014775,299,0,0,0,6.10E-06,0,0,0,0,0,0,0.08170166,0,0,0,0,0,0.372485352,0,0,0,0.029675293,0,0,0,0,0,0.000219727,0,0,0.096020508,0,0,0,0,0,0.047119141,0,0,0.116931152,0,0,0,0,0.000128174,0,0,0,0,0,0,0,0,0,0,0,0,0.255712891
-73.95554932,40.80114614,300,0,0,0,0,0,0,0,0,0,0,0.061181641,0,0,0,0,0,0.329693604,0,0,0,0.008551025,0.00020752,0,0,0,0,0.102954102,0,0,0.152392578,0,0,0,0.000311279,0.029711914,0.01229248,0,0.003497314,0.020391846,0,0,0.005377197,0,0.00078125,0,0,0,0,0.004333496,0,0,0,0.01184082,8.54E-05,0,0,0.256396484
-73.95476496,40.80081339,301,0,0,0,0.001501465,0,0,0,0,0,0,0.107818604,0,0,0,0,0,0.460040283,0,0,0,0.049401855,0,0,0,0,0,0.004815674,0,0,0.064434814,0,0,0,0,0.001953125,0.033551025,0,0,0.027929688,0,0,0.039154053,0,0.000604248,0,0,0,0,0.010028076,0,0,0,0,0.034020996,0,0,0.164746094
-73.958727,40.8100023,302,0,0,0,0.03527832,0,0,0,0,0,0,0.245300293,0,0,0,0,0,0.179589844,0,0,0,0.018463135,0,0,0,0,0,4.27E-05,0,0,0.104083252,0,0,0,0,0,0.001361084,0,0,0.021734619,0,0,0,0,0.06986084,0,0,0,0,0,0,0,0,0,0.02354126,0,0,0.300744629
-73.95951236,40.81033362,303,0,0,0,0.118395996,0,0,0,0,0,0,0.341253662,0,0,0,0,0,0.022943115,0,0,0,0.057110596,0,0,0,0,0,0.008624268,0,0,0.210351563,0,0,0,0,0,0.020953369,0,0,0.03550415,0,0,0,0,0.004138184,0,0,0,0,0,0,0,0,0,0,0,0,0.180725098
-73.96029626,40.81066695,304,0,0,0,0.19932251,0.009051514,0,0,0,0,0,0.105639648,0,0,0,0,0,0.283959961,0,0,0,0.030273438,0,0,0,0,0,0.001196289,0,0,0.122930908,0,0,0,0,0.013275146,0.016436768,0,0,0.004321289,0,0,0.029333496,0,0.013543701,0,0,0,0,0,0,0,0,0,0.000616455,0,0,0.170098877
-73.96108016,40.81100028,305,0,0,0,0.056097412,0,0,0,0,0,0,0.424987793,0,0,0.008746338,0,0,0.055310059,0,0,0,0.02588501,0,0,0,0,0,0.195581055,0,0,0.098144531,0.004577637,0,0,0,0.001361084,0.008880615,0,0,0.047521973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005999756,0.066906738,0,0,0
-73.9582686,40.8106334,306,0,0,0,0.118341064,0,0,0,0,0,0,0.325158691,0,0,0,0,0,0.071539307,0,0,0,0.016595459,0,0,0,0,0,0.010601807,0,0,0.118902588,0.001171875,0,0,0,0.001507568,0.014941406,0,0,0.20267334,0,0,0,0,0.001123047,0,0,0,0,0,0,0,0,0,0,0,0,0.117443848
-73.95783459,40.81123099,307,0,0,0,0.066925049,0,0,0,0,0,0,0.366278076,0,0,0.000616455,0,0,0.158789063,0,0,0,0.12845459,0,0,0,0,0,0.004852295,0,0,0.014447021,0,0,0,0,0.015515137,0,0,0,0.120892334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12322998
-73.95740032,40.81182846,308,0,0,0,0.087213135,0,0,0,0,0,0,0.312945557,0,0,0.000134277,0,0,0.17144165,0,0,0,0.177288818,0.000732422,0,0,0,0,0.024847412,0,0,0.01239624,0,0,0,0,0.010314941,0.00322876,0,2.44E-05,0.117492676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081939697
-73.95696592,40.81242588,309,0,0,0,4.27E-05,0,0,0,0,0,0,0.044342041,0,0,0,0,0,0.216912842,0,0,0,0.028039551,0,0,0,0,0,0.007751465,0,0,0.182232666,0,0,0,0,0.000152588,0.026556396,0,0,0.19286499,0,0,0,0,0.001672363,0,0,0,0,0,0,0,0,0,0,0,0,0.299432373
-73.95653163,40.81302333,310,0,0,0,0.001306152,0,0,0,0,0,0,0.102215576,0,0,0,0,0,0.129718018,0,0,0,0.049072266,0,0,0,0,0,0.012683105,0,0,0.088397217,0,0,0,0,0,0,0,0,0.096484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24085083,0,0,0.279272461
-73.9605192,40.8075609,311,0,0,0,0.027215576,0,0,0,0,0,0,0.362652588,0,0,0,0,0,0.101611328,0,0,0,0.008935547,0,0,0,0,0,0,0,0,0.207165527,0,0,0,0,0,0.00078125,0,0,0.134069824,0,0,0,0,0.005450439,0,0,0,0,0,0,0,0,0,0,0,0,0.15211792
-73.96008663,40.80815911,312,0,0,0,0.008551025,0,0,0,0,0,0,0.475469971,0,0,0,0,0,0.162731934,0,0,0,0.013067627,0,0,0,0,0,0,0,0,0.150445557,0,0,0,0,0,0,0,0,0.116772461,0,0,0,0,0.016326904,0,0,0,0,0,0,0,0,0,0,0,0,0.056634521
-73.95965027,40.80875573,313,0,0,0,0.008966064,0,0,0,0,0,0,0.181726074,0,0,0,0,0,0.145709229,0,0,0,0.038861084,0,0,0,0,0,0.000201416,0,0,0.204901123,0,0,0,0,0,0.002233887,0,0,0.106982422,0,0,0.001171875,0,0.000109863,0,0,0,0,0,0,0,0,0,0,0,0,0.309136963
-73.9638012,40.807987,314,0,0,0,0.02286377,0,0,0,0,0,0,0.411828613,0,0,0,0,0,0.08223877,0,0,0,0.04631958,0,0,0,0,0,0.001263428,0,0,0.220288086,0,0,0,0,0.002148438,0,0,0,0.100848389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112200928
-73.9633703,40.80858591,315,0,0,0,0.00982666,0.017749023,0,0,0,0,0,0.201611328,0,0,0,0,0,0.31897583,0,0,0,0.001763916,0,0,0,0,0,0.001037598,0,0,0.096514893,0.000476074,0,0,0,0.001501465,0.002520752,0,0,0.133416748,0,0,0,0,3.66E-05,0,0,0,0,0,0,0,0,0,7.32E-05,0,0,0.21449585
